"","resp_id","date","agree","age","agegroup","gender","educ","v144","citizen","v6","v8c","v601","v602","v603","v604","v19","v20","v21","v26","v27","v28","v29","v30","v502","v605","v503A","v25","v22","v45","v46","v606","v607","v48","v49A","v49B","v49C","v49F","v49H","v49Z","v49X","v49D","v49S","v49I","v49K","v49J","v49Y","v52A","v52B","v52C","v52E","v52Z","v52D","v52G","v52K","v52S","v52R","v64","v65","v66","v68","v69","v608","v104","v504","v609","v106","v107","v610","v111","v611","v506","v612","v73","v510","v511","v616","v617","v618","v115","v116","v63","v620A","v620B","v620Z","v620C","v620F","v620X","v620D","v620S","v620H","v620I","v620K","v620J","v620Y","v621","v50","v51","v622","v623","v15A","v15B","v12","v513","v134","v137","v143_code","v139","v140","v141","v147","sector","lang","data_collection_mode","resp_id_after","date_after","Agree_after","F1","F2","F3","F4","F5","F7","N1","F9","N2","F10","F49S_1","F49D_1","F49J_1","F49Y_1","F49K_1","weights_panel_1","weights_panel_2","weights_telephone_panel_1","weights_telephone_panel_2","weights_internet_panel_1","weights_internet_panel_2","educ_jews_w","educ_arabs_w","religiosity_jews_w","age_arabs_w"
"1071",240478,"01/03/2021",1,NA,3,2,6,2,1,2,2,4,3,1,4,4,2,1,NA,NA,NA,NA,NA,NA,NA,2,2,98,3,3,1,6,98,7,6,3,98,9,98,98,8,8,9,8,98,0,7,3,2,4,0,98,98,0,0,NA,4,4,4,4,4,4,8,3,3,1,1,19,2,1,2,4,1,1,1,NA,NA,NA,NA,NA,4,7,3,1,3,3,8,8,10,3,7,7,5,0,8,8,3,10,2,1,2,3,3,1991,1,1,1,4,3,NA,1,1,2,242963,"07/04/2021",1,1,8,1,5,3,7,3,2,9,3,10,7,98,1,7,0.764099597930908,0.629156053066254,NA,NA,0.764099597930908,0.629156053066254,3,NA,1,NA
"1072",240479,"01/03/2021",1,NA,5,2,9,2,1,2,26,13,2,2,2,4,3,1,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,3,1,98,4,5,1,1,1,1,1,2,7,8,5,5,0,0,8,2,1,7,2,1,1,0,0,NA,3,4,4,3,4,3,97,1,1,1,1,5,1,4,1,4,1,1,4,NA,NA,NA,NA,NA,4,7,5,2,0,0,4,8,9,5,6,6,0,0,10,10,5,8,5,1,2,98,4,NA,2,1,99,7,7,NA,1,1,2,243233,"08/04/2021",1,1,8,1,5,3,7,3,2,1,3,8,7,2,2,7,0.823880910873413,0.720656394958496,NA,NA,0.823880910873413,0.720656394958496,4,NA,1,NA
"1073",240481,"01/03/2021",1,NA,4,1,4,4,1,3,62,2,5,1,3,98,4,4,NA,NA,NA,NA,NA,NA,NA,4,1,98,3,3,1,6,6,5,5,5,5,5,5,5,5,5,5,5,2,2,5,5,5,5,5,5,5,0,0,NA,4,2,4,4,4,4,97,98,2,3,6,94,4,4,5,4,3,3,4,NA,NA,NA,NA,NA,98,6,3,7,4,4,4,4,4,4,4,4,1,1,4,10,10,10,10,1,1,1,5,NA,1,1,1,2,2,NA,1,1,2,243594,"11/04/2021",1,1,3,6,5,4,5,1,3,1,1,0,0,0,0,0,1.9859870672226,2.33826518058777,NA,NA,1.9859870672226,2.33826518058777,1,NA,2,NA
"1074",240482,"01/03/2021",1,NA,2,1,9,2,1,2,16,1,3,2,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,1,3,2,4,3,1,1,1,9,5,5,2,6,98,98,8,98,10,8,0,0,9,6,98,8,6,6,3,1,1,NA,3,4,4,4,2,2,10,2,3,1,1,8,3,1,2,4,2,3,4,NA,NA,NA,NA,NA,4,7,5,5,3,2,98,9,9,98,4,3,98,98,7,7,3,8,2,1,4,2,2,2017,2,1,4,4,3,NA,1,1,2,242871,"07/04/2021",1,1,10,6,4,1,7,3,2,1,3,8,7,0,0,6,0.823880910873413,0.720656394958496,NA,NA,0.823880910873413,0.720656394958496,4,NA,1,NA
"1075",240485,"01/03/2021",1,NA,5,1,9,5,1,3,15,2,3,2,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,4,1,2,2,3,1,3,3,2,8,5,5,3,8,6,4,0,2,2,5,5,0,8,8,4,6,5,5,5,5,NA,3,3,3,4,4,3,2,4,4,4,4,2,4,4,1,4,1,1,4,NA,NA,NA,NA,NA,3,8,7,7,3,0,8,9,10,7,7,7,2,2,7,6,5,5,5,3,4,3,4,NA,1,1,5,7,5,NA,1,1,2,242986,"07/04/2021",1,1,2,5,3,3,7,1,3,2,3,0,6,2,5,4,0.793622493743896,0.769640445709229,NA,NA,0.793622493743896,0.769640445709229,4,NA,3,NA
"1076",240486,"01/03/2021",1,NA,7,1,5,5,1,4,32,1,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,4,1,2,3,3,1,4,5,4,5,0,0,5,7,7,98,0,0,0,9,0,4,7,7,6,7,0,2,0,0,NA,3,1,4,4,3,4,4,1,2,4,4,9,5,4,1,4,1,3,4,NA,NA,NA,NA,NA,3,8,5,5,3,1,7,10,10,8,7,5,2,2,6,5,5,3,5,1,4,3,6,NA,1,1,2,4,2,NA,1,1,2,243018,"07/04/2021",1,1,2,3,3,3,4,1,3,2,2,2,6,1,2,1,0.749747395515442,0.737177014350891,NA,NA,0.749747395515442,0.737177014350891,2,NA,3,NA
"1077",240487,"01/03/2021",1,NA,8,1,9,5,1,4,63,2,3,2,4,1,3,4,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,3,3,6,3,0,4,6,10,0,4,2,0,0,0,0,4,0,0,4,4,0,3,5,9,5,0,NA,4,4,4,4,4,4,6,3,4,7,4,2,7,5,1,4,1,1,4,NA,NA,NA,NA,NA,4,10,4,4,2,0,10,10,10,8,10,10,0,8,0,0,10,0,8,1,1,2,2,1943,1,1,5,3,2,NA,1,1,2,243847,"13/04/2021",1,1,6,6,5,1,7,1,3,9,2,0,2,2,0,0,0.793622493743896,0.769640445709229,NA,NA,0.793622493743896,0.769640445709229,4,NA,3,NA
"1078",240488,"01/03/2021",1,NA,5,1,9,3,1,2,15,2,4,2,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,1,1,1,7,0,0,0,0,0,0,7,8,8,6,0,0,7,0,0,7,1,0,0,0,0,NA,4,3,4,3,3,4,1,4,NA,1,1,2,1,3,3,4,1,2,3,NA,NA,NA,NA,NA,4,9,3,3,0,0,4,9,10,1,9,8,0,5,9,8,3,8,2,1,2,3,1,1961,1,1,3,5,4,NA,1,1,2,242988,"07/04/2021",1,1,7,3,4,2,4,2,1,1,3,8,8,0,3,8,1.21322345733643,1.368976354599,NA,NA,1.21322345733643,1.368976354599,4,NA,2,NA
"1079",240490,"01/03/2021",1,NA,4,1,4,5,1,2,25,1,3,3,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,3,1,1,1,10,5,1,3,0,3,3,3,1,1,1,0,0,9,4,2,4,3,1,1,0,0,NA,4,1,3,3,4,4,1,1,NA,1,2,1,1,3,3,4,1,3,1,NA,NA,NA,NA,NA,2,8,4,3,0,0,6,8,8,5,9,9,3,3,10,10,3,2,1,1,4,3,5,NA,1,1,4,5,5,NA,1,1,2,243006,"07/04/2021",1,1,1,6,5,1,7,3,2,1,2,6,5,0,0,4,1.29912090301514,1.31457591056824,NA,NA,1.29912090301514,1.31457591056824,1,NA,3,NA
"1080",240491,"01/03/2021",1,NA,6,1,3,4,1,1,32,2,2,1,2,3,98,3,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,4,1,1,1,7,5,5,1,1,5,5,5,5,5,5,0,4,9,4,4,4,4,2,2,0,4,NA,3,1,4,3,3,4,1,3,NA,1,1,1,4,4,3,4,3,1,4,NA,NA,NA,NA,NA,2,7,4,1,1,1,5,6,9,3,8,8,0,5,7,7,4,5,3,1,98,3,5,NA,2,1,99,6,4,NA,1,1,2,242862,"07/04/2021",1,99,99,2,1,1,7,1,1,1,3,4,4,1,6,5,1.9859870672226,2.33826518058777,NA,NA,1.9859870672226,2.33826518058777,1,NA,2,NA
"1081",240492,"01/03/2021",1,NA,2,2,9,5,1,2,61,2,2,2,3,2,98,1,NA,NA,NA,NA,NA,NA,NA,4,1,2,2,4,1,3,4,5,7,5,3,5,5,6,7,98,1,98,3,98,5,7,7,7,5,6,6,2,98,NA,4,4,4,4,4,4,97,3,3,1,4,2,4,2,2,3,2,3,3,NA,NA,NA,NA,NA,2,10,5,5,3,3,8,8,98,5,7,98,0,0,5,5,5,5,5,3,4,3,4,NA,1,1,1,3,3,NA,1,1,2,242717,"07/04/2021",1,1,7,3,3,1,7,3,3,2,2,1,10,1,1,1,0.793622493743896,0.769640445709229,NA,NA,0.793622493743896,0.769640445709229,4,NA,3,NA
"1082",240493,"01/03/2021",1,NA,7,2,8,5,1,5,63,2,3,2,4,2,3,4,NA,NA,NA,NA,NA,NA,NA,4,1,2,2,3,2,98,3,0,5,10,10,5,10,5,0,0,0,0,5,5,0,5,10,0,5,10,10,98,98,NA,4,4,4,4,4,4,97,2,4,98,5,2,5,4,4,3,1,1,1,NA,NA,NA,NA,NA,4,9,5,5,1,0,9,10,8,7,6,3,1,1,3,4,8,6,98,3,4,98,6,NA,1,1,4,5,2,NA,1,1,2,243529,"11/04/2021",1,1,6,3,4,2,7,1,3,1,2,0,1,1,1,1,0.793622493743896,0.769640445709229,NA,NA,0.793622493743896,0.769640445709229,4,NA,3,NA
"1083",240494,"01/03/2021",1,NA,3,2,8,5,1,3,1,3,3,1,3,4,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,98,4,4,1,98,98,5,5,1,1,10,5,1,98,1,0,0,98,1,5,5,5,5,98,98,98,98,98,NA,4,4,4,3,4,4,9,3,2,1,98,9,4,2,2,4,2,3,3,NA,NA,NA,NA,NA,4,8,4,4,2,0,4,9,9,5,8,8,0,0,6,9,2,1,3,4,3,4,3,1990,1,1,5,4,4,NA,1,1,2,243054,"08/04/2021",1,1,9,6,3,1,6,1,6,2,1,0,0,3,3,0,0.793622493743896,0.769640445709229,NA,NA,0.793622493743896,0.769640445709229,4,NA,3,NA
"1084",240495,"01/03/2021",1,NA,4,2,5,5,1,3,33,1,4,2,3,1,4,1,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,2,1,3,3,5,5,8,10,2,10,98,5,2,2,2,6,98,1,5,10,7,7,7,9,6,6,NA,3,3,4,4,4,4,3,1,3,4,4,2,7,4,4,4,2,1,3,NA,NA,NA,NA,NA,1,8,2,2,2,0,8,8,7,10,7,7,0,0,0,4,10,5,9,4,3,1,4,NA,1,1,99,7,5,NA,1,1,2,242711,"07/04/2021",1,1,3,6,5,1,7,2,3,1,3,3,3,2,2,2,0.749747395515442,0.737177014350891,NA,NA,0.749747395515442,0.737177014350891,2,NA,3,NA
"1085",240496,"01/03/2021",1,NA,6,1,4,2,1,4,15,4,5,1,1,4,2,1,NA,NA,NA,NA,NA,NA,NA,2,4,1,1,1,1,1,1,5,4,5,4,2,2,9,3,3,7,3,6,9,10,7,4,3,9,4,3,2,6,NA,4,1,1,1,1,2,3,2,1,4,3,19,1,1,2,2,1,3,3,NA,NA,NA,NA,NA,1,10,5,4,3,4,4,6,7,6,4,4,3,4,8,2,8,6,2,4,4,2,4,NA,2,5,1,4,4,NA,1,1,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34865248203278,NA,NA,NA,1.34865248203278,NA,1,NA,1,NA
"1086",240497,"01/03/2021",1,NA,5,1,7,5,1,2,32,1,4,2,3,4,2,3,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,3,1,1,1,5,2,1,0,7,3,5,3,2,0,0,0,0,10,1,2,1,3,1,1,0,0,NA,4,4,4,3,2,4,97,2,1,1,2,94,1,4,0,4,1,1,3,NA,NA,NA,NA,NA,2,10,6,5,3,1,9,9,9,9,6,3,0,1,10,9,0,0,0,4,1,3,2,1993,1,1,1,4,3,NA,1,1,2,243005,"07/04/2021",1,2,94,5,3,2,3,3,2,1,1,0,3,0,0,0,0.736036717891693,0.671920657157898,NA,NA,0.736036717891693,0.671920657157898,3,NA,3,NA
"1087",240499,"01/03/2021",1,NA,5,1,8,1,1,2,29,1,4,3,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,4,3,1,1,8,4,3,1,0,1,7,5,8,10,10,0,5,8,8,0,3,8,3,0,0,3,NA,3,4,3,2,1,2,11,1,1,1,1,7,2,4,0,4,1,1,4,NA,NA,NA,NA,NA,1,9,4,3,0,0,9,9,10,7,5,5,0,0,9,9,3,NA,2,1,4,4,6,NA,2,1,1,4.5,5,NA,1,1,2,242987,"07/04/2021",1,1,11,6,5,1,7,2,1,2,3,10,2,0,1,10,0.823880910873413,0.720656394958496,NA,NA,0.823880910873413,0.720656394958496,4,NA,1,NA
"1088",240500,"01/03/2021",1,NA,2,2,5,4,1,3,30,3,3,1,1,98,98,98,NA,NA,NA,NA,NA,NA,NA,1,4,98,3,4,1,1,1,10,0,0,0,4,0,2,2,2,2,2,1,3,10,0,0,0,0,0,0,0,0,NA,2,3,98,98,98,98,1,4,NA,98,1,1,1,4,4,4,3,3,1,NA,NA,NA,NA,NA,98,10,0,0,0,0,0,0,0,0,0,0,0,0,98,10,0,5,3,3,3,3,4,NA,1,1,3,4,4,NA,1,1,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14615094661713,NA,NA,NA,1.14615094661713,NA,2,NA,2,NA
"1089",240501,"01/03/2021",1,NA,3,2,4,1,1,2,61,2,4,3,2,4,98,1,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,3,1,1,1,9,0,0,0,0,0,0,7,5,10,7,0,0,10,1,0,6,0,0,0,0,0,NA,3,4,4,98,4,4,10,2,1,1,1,8,2,4,0,1,2,1,1,NA,NA,NA,NA,NA,4,9,2,1,0,0,6,7,10,5,8,8,0,0,8,8,3,NA,1,4,3,3,4,NA,2,1,2,4,7,NA,1,1,2,243457,"08/04/2021",1,1,10,6,5,1,7,3,2,2,3,8,6,0,0,9,1.34865248203278,1.23090934753418,NA,NA,1.34865248203278,1.23090934753418,1,NA,1,NA
"1090",240504,"01/03/2021",1,NA,5,2,9,4,1,5,55,2,3,3,4,1,3,3,NA,NA,NA,NA,NA,NA,NA,4,1,2,2,3,2,6,3,2,6,6,8,7,6,2,2,4,0,1,2,2,1,7,5,2,2,6,6,5,4,NA,3,3,3,4,4,3,97,4,4,98,4,2,5,5,2,4,1,3,4,NA,NA,NA,NA,NA,4,8,5,5,2,2,98,9,9,8,7,7,4,4,4,4,9,3,4,3,4,2,2,1969,1,1,3,6,1,NA,1,1,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21322345733643,NA,NA,NA,1.21322345733643,NA,4,NA,2,NA
"1091",240506,"01/03/2021",1,NA,6,2,4,5,1,2,35,1,3,3,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,4,1,1,1,10,7,2,7,3,7,2,5,3,3,3,1,4,10,7,5,7,5,4,7,1,4,NA,4,4,4,4,3,4,1,4,NA,4,2,2,4,5,5,1,1,1,3,NA,NA,NA,NA,NA,2,7,4,2,1,3,4,4,8,4,7,5,0,2,8,7,5,5,5,1,4,2,5,NA,2,1,99,5,2,NA,1,1,2,242714,"07/04/2021",1,1,1,5,4,1,2,2,1,1,2,5,3,0,4,4,1.29912090301514,1.31457591056824,NA,NA,1.29912090301514,1.31457591056824,1,NA,3,NA
"1092",240507,"01/03/2021",1,NA,6,2,6,5,1,2,24,2,3,2,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,4,1,2,2,3,1,5,5,5,8,8,6,1,8,1,1,1,1,1,1,1,1,7,7,5,5,5,1,1,1,NA,3,3,3,4,4,3,97,1,2,98,4,2,5,3,1,4,2,2,1,NA,NA,NA,NA,NA,1,9,1,1,1,0,5,10,9,8,8,8,98,98,4,5,10,1,5,4,3,3,1,1961,1,1,1,4,1,NA,1,1,2,243764,"12/04/2021",1,1,2,6,5,1,4,1,4,1,4,1,2,5,5,1,0.736036717891693,0.671920657157898,NA,NA,0.736036717891693,0.671920657157898,3,NA,3,NA
"1093",240508,"01/03/2021",1,NA,2,2,5,5,1,2,15,2,4,1,2,3,98,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,1,1,1,5,3,5,5,8,4,98,98,98,0,98,0,0,7,3,3,4,5,98,98,98,0,NA,3,3,4,2,3,4,9,1,2,98,98,1,4,5,3,4,2,3,5,NA,NA,NA,NA,NA,3,10,1,1,1,1,9,9,9,10,9,9,0,0,5,7,3,4,5,4,3,2,3,1999,1,1,1,4,5,NA,1,1,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.749747395515442,NA,NA,NA,0.749747395515442,NA,2,NA,3,NA
"1094",240509,"01/03/2021",1,NA,2,2,9,5,1,3,33,2,4,3,3,98,4,3,NA,NA,NA,NA,NA,NA,NA,3,1,2,2,4,1,6,1,4,9,4,0,0,7,0,0,0,0,0,0,0,5,10,7,0,0,5,0,0,0,NA,4,3,4,4,4,4,97,4,2,7,98,2,4,4,4,4,3,1,1,NA,NA,NA,NA,NA,2,10,5,4,0,0,10,10,10,10,10,10,0,0,5,5,5,1,6,4,3,3,4,NA,1,1,99,5,3,NA,1,1,2,243445,"08/04/2021",1,1,2,4,4,3,7,2,6,1,2,0,0,1,0,0,0.793622493743896,0.769640445709229,NA,NA,0.793622493743896,0.769640445709229,4,NA,3,NA
"1095",240510,"01/03/2021",1,NA,3,2,8,2,1,2,33,2,4,2,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,3,1,1,4,8,5,4,2,2,2,5,7,7,6,6,1,1,7,3,3,7,6,7,5,2,2,NA,4,4,4,4,4,4,7,4,3,1,6,1,3,4,2,4,3,3,3,NA,NA,NA,NA,NA,4,10,5,0,0,6,10,10,10,5,9,9,0,0,8,8,7,8,2,3,1,3,4,NA,2,1,3,5,5,NA,1,1,2,242755,"07/04/2021",1,1,7,2,4,1,7,2,7,1,3,4,8,2,2,5,0.823880910873413,0.720656394958496,NA,NA,0.823880910873413,0.720656394958496,4,NA,1,NA
"1096",240511,"01/03/2021",1,NA,5,1,5,5,1,4,15,2,5,1,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,4,1,2,2,2,1,2,1,5,2,1,0,2,2,7,3,1,1,1,0,0,4,3,2,2,10,1,1,0,0,NA,4,3,4,4,4,4,4,3,3,3,2,2,1,4,4,1,1,1,5,NA,NA,NA,NA,NA,1,10,8,8,0,0,9,8,10,10,10,10,0,0,10,8,1,1,1,1,4,2,6,NA,1,1,3,4,4,NA,1,1,2,243383,"08/04/2021",1,1,4,4,4,1,2,3,2,1,2,7,4,0,0,2,0.749747395515442,0.737177014350891,NA,NA,0.749747395515442,0.737177014350891,2,NA,3,NA
"1097",240512,"01/03/2021",1,NA,5,2,7,5,1,4,15,1,3,2,4,2,1,4,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,3,1,3,3,2,9,9,8,7,10,5,3,0,0,0,98,98,1,9,10,6,8,10,9,98,98,NA,4,4,4,4,4,4,3,3,4,4,4,2,6,5,5,4,2,1,2,NA,NA,NA,NA,NA,4,9,7,4,3,0,9,10,10,8,10,10,0,0,3,4,8,1,7,3,4,2,2,1972,1,1,5,4,3,NA,1,1,2,242909,"07/04/2021",1,1,3,1,5,5,6,1,4,2,2,0,3,98,98,0,0.736036717891693,0.671920657157898,NA,NA,0.736036717891693,0.671920657157898,3,NA,3,NA
"1098",240513,"01/03/2021",1,NA,7,2,5,5,1,5,15,2,4,1,4,98,3,4,NA,NA,NA,NA,NA,NA,NA,4,1,2,2,2,1,3,3,0,1,1,1,1,10,1,0,0,0,0,0,0,0,1,10,0,1,0,1,0,0,NA,4,4,4,4,4,4,3,2,4,98,98,2,7,4,4,4,1,1,1,NA,NA,NA,NA,NA,4,10,0,0,0,0,98,10,10,10,10,10,98,98,1,0,10,0,3,4,3,98,6,NA,1,1,99,3,2,NA,1,1,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.749747395515442,NA,NA,NA,0.749747395515442,NA,2,NA,3,NA
"1099",240514,"01/03/2021",1,NA,2,2,9,5,1,3,20,2,3,1,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,4,1,98,98,2,5,6,3,98,5,5,3,1,0,0,0,0,2,5,5,3,5,6,3,0,0,NA,4,4,3,4,4,4,97,3,3,6,4,2,4,5,5,1,2,1,3,NA,NA,NA,NA,NA,3,8,4,4,2,1,5,9,9,7,10,10,0,0,4,5,5,0,5,4,3,2,5,NA,1,1,1,4,3,NA,1,1,2,242907,"07/04/2021",1,1,5,1,5,1,7,2,3,1,2,0,98,0,98,0,0.793622493743896,0.769640445709229,NA,NA,0.793622493743896,0.769640445709229,4,NA,3,NA
"1100",240515,"01/03/2021",1,NA,8,1,9,5,1,2,1,4,3,1,3,4,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,4,1,1,1,6,6,2,0,7,4,3,3,1,0,0,0,0,6,1,5,4,8,0,0,0,0,NA,3,3,4,4,3,3,9,1,2,2,2,9,2,4,3,4,1,3,3,NA,NA,NA,NA,NA,3,9,5,9,3,0,8,10,7,7,8,8,0,0,8,5,5,2,6,1,3,3,3,1990,1,1,2,3,2,NA,1,1,2,243459,"09/04/2021",1,1,4,2,3,2,4,3,2,1,3,2,3,0,1,7,0.793622493743896,0.769640445709229,NA,NA,0.793622493743896,0.769640445709229,4,NA,3,NA
"1101",240516,"01/03/2021",1,NA,3,2,9,5,1,5,32,2,5,2,4,98,2,4,NA,NA,NA,NA,NA,NA,NA,4,1,2,2,4,1,3,6,0,10,4,0,5,10,10,5,0,0,0,0,0,0,10,10,10,10,5,0,0,0,NA,4,1,3,4,4,4,3,3,4,4,4,2,3,5,5,4,1,1,4,NA,NA,NA,NA,NA,2,8,6,6,3,0,10,10,10,7,10,10,0,0,6,6,6,2,3,3,4,4,4,NA,1,1,5,5,5,NA,1,1,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.793622493743896,NA,NA,NA,0.793622493743896,NA,4,NA,3,NA
"1102",240517,"01/03/2021",1,NA,5,2,9,5,1,3,54,2,3,3,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,4,1,2,2,3,1,5,98,2,3,5,7,8,8,7,4,2,1,1,4,4,4,5,8,7,7,7,8,5,4,NA,3,4,4,4,4,3,97,4,4,4,4,2,5,4,0,4,2,1,1,NA,NA,NA,NA,NA,4,7,5,3,3,2,8,7,8,6,6,6,2,3,3,3,7,2,4,1,4,2,4,NA,1,1,5,6,7,NA,1,1,2,242719,"07/04/2021",1,1,99,1,4,2,7,2,9,1,2,2,4,3,3,2,0.793622493743896,0.769640445709229,NA,NA,0.793622493743896,0.769640445709229,4,NA,3,NA
"1103",240518,"01/03/2021",1,NA,2,2,8,2,1,2,15,2,3,1,2,4,3,3,NA,NA,NA,NA,NA,NA,NA,1,1,98,3,3,1,1,1,10,5,2,1,6,0,6,9,5,5,5,3,0,10,7,3,8,8,6,4,1,1,NA,98,4,4,4,3,4,1,1,NA,1,1,1,2,3,2,98,1,1,3,NA,NA,NA,NA,NA,4,9,6,2,2,0,7,10,8,5,8,8,0,0,9,8,2,8,3,2,1,4,4,NA,2,1,99,4,4,NA,1,1,2,243493,"10/04/2021",1,1,1,6,5,1,7,3,2,9,3,6,10,0,0,7,0.823880910873413,0.720656394958496,NA,NA,0.823880910873413,0.720656394958496,4,NA,1,NA
"1104",240519,"01/03/2021",1,NA,4,2,6,4,1,4,55,2,4,2,3,98,3,3,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,3,1,6,6,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,98,98,98,NA,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,3,3,3,NA,NA,NA,NA,NA,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,1990,99,1,2,4,4,NA,1,1,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12519121170044,NA,NA,NA,1.12519121170044,NA,3,NA,2,NA
"1105",240520,"01/03/2021",1,NA,1,1,7,5,1,5,19,2,3,3,4,2,3,4,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,4,2,6,5,0,5,6,8,3,8,2,2,1,0,0,3,98,0,4,7,1,1,98,5,98,98,NA,3,4,2,4,4,2,6,2,4,98,4,3,5,4,0,4,1,1,1,NA,NA,NA,NA,NA,4,7,5,4,2,0,8,9,10,8,10,10,0,98,3,4,6,0,4,3,4,1,4,NA,1,1,3,4,4,NA,1,1,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.736036717891693,NA,NA,NA,0.736036717891693,NA,3,NA,3,NA
"1106",240521,"01/03/2021",1,NA,3,1,99,1,1,3,43,2,4,2,3,4,98,1,NA,NA,NA,NA,NA,NA,NA,1,4,1,3,4,1,5,98,2,0,0,0,0,0,5,0,7,10,10,0,0,3,2,0,0,7,98,0,0,0,NA,4,4,4,1,1,4,96,1,1,98,3,98,98,1,0,0,2,1,4,NA,NA,NA,NA,NA,4,5,98,98,0,0,5,5,10,98,98,98,0,0,98,10,5,NA,0,1,4,4,4,NA,2,1,1,4,6,NA,1,1,2,243016,"07/04/2021",1,2,94,6,5,1,6,1,2,1,1,7,0,0,0,10,1,1,NA,NA,1,1,NA,NA,1,NA
"1107",240522,"01/03/2021",1,NA,6,2,8,5,1,3,23,2,4,2,3,98,2,4,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,3,1,3,2,3,8,8,7,7,9,8,1,1,1,1,1,1,4,8,8,6,8,8,8,4,4,NA,4,4,3,4,4,4,14,3,3,4,4,2,3,4,4,4,1,1,4,NA,NA,NA,NA,NA,4,7,5,5,4,3,8,9,9,8,7,5,3,2,7,2,8,2,6,4,3,2,6,NA,1,1,2,5,1,NA,1,1,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.793622493743896,NA,NA,NA,0.793622493743896,NA,4,NA,3,NA
"1108",240523,"01/03/2021",1,NA,3,1,6,4,1,2,33,2,2,2,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,3,1,2,3,2,2,6,1,5,6,4,2,2,4,98,98,2,0,0,2,0,3,4,3,3,6,1,3,0,0,NA,4,4,2,4,3,2,97,3,3,1,6,2,4,2,3,4,2,1,1,NA,NA,NA,NA,NA,4,9,5,5,8,0,98,10,9,9,9,9,1,0,5,6,4,3,3,3,4,2,5,NA,1,1,2,4,3,NA,1,1,2,243516,"11/04/2021",1,1,4,1,3,2,7,2,13,1,3,6,6,4,3,5,1.12519121170044,1.19516003131866,NA,NA,1.12519121170044,1.19516003131866,3,NA,2,NA
"1109",240524,"01/03/2021",1,NA,1,2,5,5,1,3,33,2,3,3,4,98,3,4,NA,NA,NA,NA,NA,NA,NA,4,1,2,3,4,2,3,98,2,4,9,9,4,5,4,2,2,0,0,3,2,0,4,6,4,98,9,9,98,98,NA,3,3,3,4,4,4,5,2,3,1,4,3,5,2,2,4,2,3,4,NA,NA,NA,NA,NA,1,8,5,5,3,2,98,98,9,9,9,9,3,98,3,4,8,3,5,3,4,2,4,NA,1,1,4,5,5,NA,1,1,2,242983,"07/04/2021",1,1,6,3,4,2,7,1,3,1,2,0,5,5,5,98,0.749747395515442,0.737177014350891,NA,NA,0.749747395515442,0.737177014350891,2,NA,3,NA
